negative subjunctive past imperfect 1pl	չ<X>էինք	չ<X>էինք	չ<X>էինք	չ<X>էինք	չ<X>ուէինք	չ<X>ուէինք	չ<X>այինք	չ<X>այինք	չ<X>էինք, չ<X>ուինք	չ<X>էինք, չ<X>ուինք	չ<X>ցնէինք	չ<X>ցնէինք	չ<X>ցընէինք	չ<X>ձնէինք	չ<X>անէինք	չ<X>անէինք	չ<X>նէինք	չ<X>նէինք			չ<X>նայինք	չ<X>նայինք	չ<X>նէինք, չ<X>նուինք	չ<X>նէինք	չ<X>նայինք	չ<X>նէինք	չ<X>նայինք	չ<X>նէինք	չ<Xprs>այինք	չ<Xprs>էինք	չ<X>չէինք	չ<X>նայինք	չ<X>նայինք		չ<X>էինք	չ<X>էինք	չ<X>այինք		չ<Xprs>այինք	չ<Xprs>այինք	չ<X>այինք	չ<Xprs>այինք	չ<X>էինք	չ<X>էինք	չ<Xprs>այինք	չ<Xprs>այինք	չ<X>նէինք	չ<Xprs>այինք	չ<Xprs>էինք	չ<X>էինք	չ<Xprs>այինք	չ<Xprs>էինք	չ<X>էինք	չ<X>էինք	չ<Xprs>էինք	չ<X>էինք	չ<Xprs>նէինք	չ<Xprs>այինք	չ<X>նէինք	չ<X>այինք	չ<X>այինք	չ<X>էինք	չ<Xprs>էինք	չ<Xprs>էինք
negative subjunctive past imperfect 1sg	չ<X>էի	չ<X>էի	չ<X>էի	չ<X>էի	չ<X>ուէի	չ<X>ուէի	չ<X>այի	չ<X>այի	չ<X>էի, չ<X>ուի	չ<X>էի, չ<X>ուի	չ<X>ցնէի	չ<X>ցնէի	չ<X>ցընէի	չ<X>ձնէի	չ<X>անէի	չ<X>անէի	չ<X>նէի	չ<X>նէի			չ<X>նայի	չ<X>նայի	չ<X>նէի, չ<X>նուի	չ<X>նէի	չ<X>նայի	չ<X>նէի	չ<X>նայի	չ<X>նէի	չ<Xprs>այի	չ<Xprs>էի	չ<X>չէի	չ<X>նայի	չ<X>նայի		չ<X>էի	չ<X>էի	չ<X>այի		չ<Xprs>այի	չ<Xprs>այի	չ<X>այի	չ<Xprs>այի	չ<X>էի	չ<X>էի	չ<Xprs>այի	չ<Xprs>այի	չ<X>նէի	չ<Xprs>այի	չ<Xprs>էի	չ<X>էի	չ<Xprs>այի	չ<Xprs>էի	չ<X>էի	չ<X>էի	չ<Xprs>էի	չ<X>էի	չ<Xprs>նէի	չ<Xprs>այի	չ<X>նէի	չ<X>այի	չ<X>այի	չ<X>էի	չ<Xprs>էի	չ<Xprs>էի
negative subjunctive past imperfect 2pl	չ<X>էիք	չ<X>էիք	չ<X>էիք	չ<X>էիք	չ<X>ուէիք	չ<X>ուէիք	չ<X>այիք	չ<X>այիք	չ<X>էիք, չ<X>ուիք	չ<X>էիք, չ<X>ուիք	չ<X>ցնէիք	չ<X>ցնէիք	չ<X>ցընէիք	չ<X>ձնէիք	չ<X>անէիք	չ<X>անէիք	չ<X>նէիք	չ<X>նէիք			չ<X>նայիք	չ<X>նայիք	չ<X>նէիք, չ<X>նուիք	չ<X>նէիք	չ<X>նայիք	չ<X>նէիք	չ<X>նայիք	չ<X>նէիք	չ<Xprs>այիք	չ<Xprs>էիք	չ<X>չէիք	չ<X>նայիք	չ<X>նայիք		չ<X>էիք	չ<X>էիք	չ<X>այիք		չ<Xprs>այիք	չ<Xprs>այիք	չ<X>այիք	չ<Xprs>այիք	չ<X>էիք	չ<X>էիք	չ<Xprs>այիք	չ<Xprs>այիք	չ<X>նէիք	չ<Xprs>այիք	չ<Xprs>էիք	չ<X>էիք	չ<Xprs>այիք	չ<Xprs>էիք	չ<X>էիք	չ<X>էիք	չ<Xprs>էիք	չ<X>էիք	չ<Xprs>նէիք	չ<Xprs>այիք	չ<X>նէիք	չ<X>այիք	չ<X>այիք	չ<X>էիք	չ<Xprs>էիք	չ<Xprs>էիք
negative subjunctive past imperfect 2sg	չ<X>էիր	չ<X>էիր	չ<X>էիր	չ<X>էիր	չ<X>ուէիր	չ<X>ուէիր	չ<X>այիր	չ<X>այիր	չ<X>էիր, չ<X>ուիր	չ<X>էիր, չ<X>ուիր	չ<X>ցնէիր	չ<X>ցնէիր	չ<X>ցընէիր	չ<X>ձնէիր	չ<X>անէիր	չ<X>անէիր	չ<X>նէիր	չ<X>նէիր			չ<X>նայիր	չ<X>նայիր	չ<X>նէիր, չ<X>նուիր	չ<X>նէիր	չ<X>նայիր	չ<X>նէիր	չ<X>նայիր	չ<X>նէիր	չ<Xprs>այիր	չ<Xprs>էիր	չ<X>չէիր	չ<X>նայիր	չ<X>նայիր		չ<X>էիր	չ<X>էիր	չ<X>այիր		չ<Xprs>այիր	չ<Xprs>այիր	չ<X>այիր	չ<Xprs>այիր	չ<X>էիր	չ<X>էիր	չ<Xprs>այիր	չ<Xprs>այիր	չ<X>նէիր	չ<Xprs>այիր	չ<Xprs>էիր	չ<X>էիր	չ<Xprs>այիր	չ<Xprs>էիր	չ<X>էիր	չ<X>էիր	չ<Xprs>էիր	չ<X>էիր	չ<Xprs>նէիր	չ<Xprs>այիր	չ<X>նէիր	չ<X>այիր	չ<X>այիր	չ<X>էիր	չ<Xprs>էիր	չ<Xprs>էիր
negative subjunctive past imperfect 3pl	չ<X>էին	չ<X>էին	չ<X>էին	չ<X>էին	չ<X>ուէին	չ<X>ուէին	չ<X>ային	չ<X>ային	չ<X>էին, չ<X>ուին	չ<X>էին, չ<X>ուին	չ<X>ցնէին	չ<X>ցնէին	չ<X>ցընէին	չ<X>ձնէին	չ<X>անէին	չ<X>անէին	չ<X>նէին	չ<X>նէին			չ<X>նային	չ<X>նային	չ<X>նէին, չ<X>նուին	չ<X>նէին	չ<X>նային	չ<X>նէին	չ<X>նային	չ<X>նէին	չ<Xprs>ային	չ<Xprs>էին	չ<X>չէին	չ<X>նային	չ<X>նային		չ<X>էին	չ<X>էին	չ<X>ային		չ<Xprs>ային	չ<Xprs>ային	չ<X>ային	չ<Xprs>ային	չ<X>էին	չ<X>էին	չ<Xprs>ային	չ<Xprs>ային	չ<X>նէին	չ<Xprs>ային	չ<Xprs>էին	չ<X>էին	չ<Xprs>ային	չ<Xprs>էին	չ<X>էին	չ<X>էին	չ<Xprs>էին	չ<X>էին	չ<Xprs>նէին	չ<Xprs>ային	չ<X>նէին	չ<X>ային	չ<X>ային	չ<X>էին	չ<Xprs>էին	չ<Xprs>էին
negative subjunctive past imperfect 3sg	չ<X>էր	չ<X>էր	չ<X>էր	չ<X>էր	չ<X>ուէր	չ<X>ուէր	չ<X>ար	չ<X>ար	չ<X>էր, չ<X>ուր	չ<X>էր, չ<X>ուր	չ<X>ցնէր	չ<X>ցնէր	չ<X>ցընէր	չ<X>ձնէր	չ<X>անէր	չ<X>անէր	չ<X>նէր	չ<X>նէր			չ<X>նար	չ<X>նար	չ<X>նէր, չ<X>նուր	չ<X>նէր	չ<X>նար	չ<X>նէր	չ<X>նար	չ<X>նէր	չ<Xprs>ար	չ<Xprs>էր	չ<X>չէր	չ<X>նար	չ<X>նար		չ<X>էր	չ<X>էր	չ<X>ար		չ<Xprs>ար	չ<Xprs>ար	չ<X>ար	չ<Xprs>ար	չ<X>էր	չ<X>էր	չ<Xprs>ար	չ<Xprs>ար	չ<X>նէր	չ<Xprs>ար	չ<Xprs>էր	չ<X>էր	չ<Xprs>ար	չ<Xprs>էր	չ<X>էր	չ<X>էր	չ<Xprs>էր	չ<X>էր	չ<Xprs>նէր	չ<Xprs>ար	չ<X>նէր	չ<X>ար	չ<X>ար	չ<X>էր	չ<Xprs>էր	չ<Xprs>էր
negative subjunctive present 1pl	չ<X>ենք	չ<X>ենք	չ<X>ինք	չ<X>ինք	չ<X>ուինք	չ<X>ուինք	չ<X>անք	չ<X>անք	չ<X>ենք, չ<X>ունք	չ<X>ենք, չ<X>ունք	չ<X>ցնենք	չ<X>ցնենք	չ<X>ցընենք	չ<X>ձնենք	չ<X>անենք	չ<X>անենք	չ<X>նինք	չ<X>նինք			չ<X>նանք	չ<X>նանք	չ<X>նունք	չ<X>նունք	չ<X>նանք	չ<X>նենք	չ<X>նանք	չ<X>նենք	չ<Xprs>անք	չ<Xprs>ենք	չ<X>չինք	չ<X>նանք	չ<X>նանք		չ<X>ինք	չ<X>ենք	չ<X>անք		չ<Xprs>անք	չ<Xprs>անք	չ<X>անք	չ<Xprs>անք	չ<X>ենք	չ<X>ենք	չ<Xprs>անք	չ<Xprs>անք	չ<X>նենք	չ<Xprs>անք	չ<Xprs>ենք	չ<X>ինք	չ<Xprs>անք	չ<Xprs>ենք	չ<X>ինք	չ<X>ինք	չ<Xprs>ենք	չ<X>ենք	չ<Xprs>նենք	չ<Xprs>անք	չ<X>նենք	չ<X>անք	չ<X>անք	չ<X>ինք	չ<Xprs>ենք	չ<Xprs>ինք
negative subjunctive present 1sg	չ<X>եմ	չ<X>եմ	չ<X>իմ	չ<X>իմ	չ<X>ուիմ	չ<X>ուիմ	չ<X>ամ	չ<X>ամ	չ<X>եմ, չ<X>ում	չ<X>եմ, չ<X>ում	չ<X>ցնեմ	չ<X>ցնեմ	չ<X>ցընեմ	չ<X>ձնեմ	չ<X>անեմ	չ<X>անեմ	չ<X>նիմ	չ<X>նիմ			չ<X>նամ	չ<X>նամ	չ<X>նում	չ<X>նում	չ<X>նամ	չ<X>նեմ	չ<X>նամ	չ<X>նեմ	չ<Xprs>ամ	չ<Xprs>եմ	չ<X>չիմ	չ<X>նամ	չ<X>նամ		չ<X>իմ	չ<X>եմ	չ<X>ամ		չ<Xprs>ամ	չ<Xprs>ամ	չ<X>ամ	չ<Xprs>ամ	չ<X>եմ	չ<X>եմ	չ<Xprs>ամ	չ<Xprs>ամ	չ<X>նեմ	չ<Xprs>ամ	չ<Xprs>եմ	չ<X>իմ	չ<Xprs>ամ	չ<Xprs>եմ	չ<X>իմ	չ<X>իմ	չ<Xprs>եմ	չ<X>եմ	չ<Xprs>նեմ	չ<Xprs>ամ	չ<X>նեմ	չ<X>ամ	չ<X>ամ	չ<X>իմ	չ<Xprs>եմ	չ<Xprs>իմ
negative subjunctive present 2pl	չ<X>էք	չ<X>էք	չ<X>իք	չ<X>իք	չ<X>ուիք	չ<X>ուիք	չ<X>աք	չ<X>աք	չ<X>էք, չ<X>ուք	չ<X>էք, չ<X>ուք	չ<X>ցնէք	չ<X>ցնէք	չ<X>ցընէք	չ<X>ձնէք	չ<X>անէք	չ<X>անէք	չ<X>նիք	չ<X>նիք			չ<X>նաք	չ<X>նաք	չ<X>նուք	չ<X>նուք	չ<X>նաք	չ<X>նէք	չ<X>նաք	չ<X>նէք	չ<Xprs>աք	չ<Xprs>էք	չ<X>չիք	չ<X>նաք	չ<X>նաք		չ<X>իք	չ<X>էք	չ<X>աք		չ<Xprs>աք	չ<Xprs>աք	չ<X>աք	չ<Xprs>աք	չ<X>էք	չ<X>էք	չ<Xprs>աք	չ<Xprs>աք	չ<X>նէք	չ<Xprs>աք	չ<Xprs>էք	չ<X>իք	չ<Xprs>աք	չ<Xprs>էք	չ<X>իք	չ<X>իք	չ<Xprs>էք	չ<X>էք	չ<Xprs>նէք	չ<Xprs>աք	չ<X>նէք	չ<X>աք	չ<X>աք	չ<X>իք	չ<Xprs>էք	չ<Xprs>իք
negative subjunctive present 2sg	չ<X>ես	չ<X>ես	չ<X>իս	չ<X>իս	չ<X>ուիս	չ<X>ուիս	չ<X>աս	չ<X>աս	չ<X>ես, չ<X>ուս	չ<X>ես, չ<X>ուս	չ<X>ցնես	չ<X>ցնես	չ<X>ցընես	չ<X>ձնես	չ<X>անես	չ<X>անես	չ<X>նիս	չ<X>նիս			չ<X>նաս	չ<X>նաս	չ<X>նուս	չ<X>նուս	չ<X>նաս	չ<X>նես	չ<X>նաս	չ<X>նես	չ<Xprs>աս	չ<Xprs>ես	չ<X>չիս	չ<X>նաս	չ<X>նաս		չ<X>իս	չ<X>ես	չ<X>աս		չ<Xprs>աս	չ<Xprs>աս	չ<X>աս	չ<Xprs>աս	չ<X>ես	չ<X>ես	չ<Xprs>աս	չ<Xprs>աս	չ<X>նես	չ<Xprs>աս	չ<Xprs>ես	չ<X>իս	չ<Xprs>աս	չ<Xprs>ես	չ<X>իս	չ<X>իս	չ<Xprs>ես	չ<X>ես	չ<Xprs>նես	չ<Xprs>աս	չ<X>նես	չ<X>աս	չ<X>աս	չ<X>իս	չ<Xprs>ես	չ<Xprs>իս
negative subjunctive present 3pl	չ<X>են	չ<X>են	չ<X>ին	չ<X>ին	չ<X>ուին	չ<X>ուին	չ<X>ան	չ<X>ան	չ<X>են, չ<X>ուն	չ<X>են, չ<X>ուն	չ<X>ցնեն	չ<X>ցնեն	չ<X>ցընեն	չ<X>ձնեն	չ<X>անեն	չ<X>անեն	չ<X>նին	չ<X>նին			չ<X>նան	չ<X>նան	չ<X>նուն	չ<X>նուն	չ<X>նան	չ<X>նեն	չ<X>նան	չ<X>նեն	չ<Xprs>ան	չ<Xprs>են	չ<X>չին	չ<X>նան	չ<X>նան		չ<X>ին	չ<X>են	չ<X>ան		չ<Xprs>ան	չ<Xprs>ան	չ<X>ան	չ<Xprs>ան	չ<X>են	չ<X>են	չ<Xprs>ան	չ<Xprs>ան	չ<X>նեն	չ<Xprs>ան	չ<Xprs>են	չ<X>ին	չ<Xprs>ան	չ<Xprs>են	չ<X>ին	չ<X>ին	չ<Xprs>են	չ<X>են	չ<Xprs>նեն	չ<Xprs>ան	չ<X>նեն	չ<X>ան	չ<X>ան	չ<X>ին	չ<Xprs>են	չ<Xprs>ին
negative subjunctive present 3sg	չ<X>է	չ<X>է	չ<X>ի	չ<X>ի	չ<X>ուի	չ<X>ուի	չ<X>այ	չ<X>այ	չ<X>է, չ<X>ու	չ<X>է, չ<X>ու	չ<X>ցնէ	չ<X>ցնէ	չ<X>ցընէ	չ<X>ձնէ	չ<X>անէ	չ<X>անէ	չ<X>նի	չ<X>նի			չ<X>նայ	չ<X>նայ	չ<X>նու	չ<X>նու	չ<X>նայ	չ<X>նէ	չ<X>նայ	չ<X>նէ	չ<Xprs>այ	չ<Xprs>է	չ<X>չի	չ<X>նայ	չ<X>նայ		չ<X>ի	չ<X>է	չ<X>այ		չ<Xprs>այ	չ<Xprs>այ	չ<X>այ	չ<Xprs>այ	չ<X>է	չ<X>է	չ<Xprs>այ	չ<Xprs>այ	չ<X>նէ	չ<Xprs>այ	չ<Xprs>է	չ<X>ի	չ<Xprs>այ	չ<Xprs>է	չ<X>ի	չ<X>ի	չ<Xprs>է	չ<X>է	չ<Xprs>նէ	չ<Xprs>այ	չ<X>նէ	չ<X>այ	չ<X>այ	չ<X>ի	չ<Xprs>է	չ<Xprs>ի
past imperfect negative participle	<X>եր	<X>եր	<X>եր	<X>եր	<X>ուեր	<X>ուեր	<X>ար	<X>ար	<X>եր	<X>եր, <X>ուր	<X>ցներ	<X>ցներ	<X>ցներ	<X>ձներ	<X>եր	<X>եր	<X>ներ	<X>ներ			<X>նար	<X>նար			<X>նար	<X>ներ	<X>նար	<X>ներ	<Xprs>ար	<Xprs>եր	<X>չեր	<X>նար	<X>նար	<X>եր		<X>եր			<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>եր	<X>եր	<Xprs>ար	<Xprs>ար	<X>ներ	<Xprs>ար	<Xprs>եր	<X>եր	<Xprs>ար	<Xprs>եր	<X>եր	<X>եր	<Xprs>եր	<X>եր	<Xprs>եր	<Xprs>ար	<X>ներ	<X>ար	<X>ար	<X>եր	<Xprs>եր	<Xprs>եր
perfect participle	<X>ած	<X>ած	<X>ած	<X>ած	<X>ուած	<X>ուած	<X>ացած	<X>ացած	<X>ած, <X>ուցած	<X>ած, <X>ուցած	<X>ցուցած	<X>ցուցած	<X>ցուցած	<X>ձուցած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ցած	<X>ցած	<X>ուած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ած	<Xpst>ած	<Xpst>ած	<X>ած		<X>ցած						<Xpst>ած	<Xpst>ած	<X>ացած	<Xpst>ած	<X>ած	<X>ած	<Xpst>ած	<Xpst>ած	<X>ած	<Xpst>ած	<Xpst>ած	<X>ած	<Xpst>ացած	<Xpst>ած	<X>ած	<X>ած	<Xpst>ած	<X>ած	<Xprs>ած	<Xpst>ած	<X>ած	<X>ցած	<X>ացած	<X>ած	<Xpst>ած	<Xpst>ած
present negative participle	<X>եր	<X>եր	<X>իր	<X>իր	<X>ուիր	<X>ուիր	<X>ար	<X>ար	<X>եր	<X>եր, <X>ուր	<X>ցներ	<X>ցներ	<X>ցներ	<X>ձներ	<X>եր	<X>եր	<X>նիր	<X>նիր			<X>նար	<X>նար	<X>ուեր	<X>եր	<X>նար	<X>ներ	<X>նար	<X>ներ	<Xprs>ար	<Xprs>եր	<X>չիր	<X>նար	<X>նար	<X>իր		<X>եր			<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>եր	<X>եր	<Xprs>ար	<Xprs>ար	<X>ներ	<Xprs>ար	<Xprs>եր	<X>իր	<Xprs>ար	<Xprs>եր	<X>իր	<X>իր	<Xprs>եր	<X>եր	<Xprs>եր	<Xprs>ար	<X>ներ	<X>ար	<X>ար	<X>իր	<Xprs>եր	<Xprs>իր
prohibitive 2pl	<X>էք	<X>էք	<X>իք	<X>իք	<X>ուիք	<X>ուիք	<X>աք	<X>աք	<X>ուք	<X>ուք	<X>ցնէք	<X>ցնէք	<X>ցնէք	<X>ձնէք			<X>նիք	<X>նիք			<X>նաք	<X>նաք			<X>նաք	<X>նէք	<X>նաք	<X>նէք	<Xprs>աք	<Xprs>էք	<X>չիք	<X>նաք							<Xprs>աք	<Xprs>աք	<X>աք	<Xprs>աք	<X>էք	<X>էք	<Xprs>էք	<Xprs>աք	<X>նէք	<Xprs>աք	<Xprs>էք	<X>իք	<Xprs>աք	<Xprs>էք	<X>էք	<X>էք	<Xprs>էք	<X>էք	<Xprs>նէք	<Xprs>աք	<X>էք	<X>աք	<X>աք	<X>իք	<Xprs>էք	<Xprs>իք
prohibitive 2sg	<X>եր	<X>եր	<X>իր	<X>իր	<X>ուիր	<X>ուիր	<X>ար	<X>ար	<X>ուր	<X>ուր	<X>ցներ	<X>ցներ	<X>ցներ	<X>ձներ			<X>նիր	<X>նիր			<X>նար	<X>նար			<X>նար	<X>ներ	<X>նար	<X>ներ	<Xprs>ար	<Xprs>եր	<X>չիր	<X>նար							<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>եր	<X>եր	<Xprs>եր	<Xprs>ար	<X>ներ	<Xprs>ար	<Xprs>եր	<X>իր	<Xprs>ար	<Xprs>եր	<X>իր	<X>իր	<Xprs>եր	<X>եր	<Xprs>ներ	<Xprs>ար	<X>եր	<X>ար	<X>ար	<X>իր	<Xprs>եր	<Xprs>իր
prospective participle	<X>ելիք	<X>ելիք	<X>ելիք	<X>ելիք	<X>ուելիք	<X>ուելիք	<X>ալիք	<X>ալիք	<X>ելիք	<X>ելիք	<X>ցնելիք	<X>ցնելիք	<X>ցընելիք	<X>ձնելիք	<X>անելիք	<X>անելիք	<X>նելիք	<X>նելիք	<X>չելիք	<X>չելիք	<X>նալիք	<X>նալիք	<X>նելիք	<X>նելիք	<X>նալիք	<X>նելիք	<X>նալիք	<X>նելիք	<Xprs>ալիք	<Xprs>ելիք	<X>չելիք	<X>նալիք		<X>ելիք					<Xprs>ալիք	<Xprs>ալիք	<X>ալիք	<Xprs>ալիք	<X>ելիք	<X>ելիք	<Xprs>ալիք	<Xprs>ալիք	<X>նելիք	<Xprs>ալիք	<Xprs>ելիք	<X>ելիք	<Xprs>ալիք	<Xprs>ելիք	<X>ելիք	<X>ելիք	<Xprs>ելիք	<X>ելիք	<Xprs>նելիք	<Xprs>ալիք	<X>նելիք	<X>ալիք	<X>ալիք	<X>ելիք	<Xprs>ելիք	<Xprs>ելիք
subject participle	<X>ող	<X>ող	<X>ող	<X>ող	<X>ուող	<X>ուող	<X>ացող	<X>ացող	<X>ող, <X>ուցող	<X>ող, <X>ուցող	<X>ցնող	<X>ցնող	<X>ցնող	<X>ձնող	<X>անող	<X>անող	<X>նող	<X>նող			<X>ցող	<X>ցող	<X>ուող	<X>նող, <X>ող	<X>նող	<X>նող	<X>նող	<X>նող	<Xprs>ող	<Xprs>ող	<X>չող		<X>ցող						<Xpst>ող	<Xpst>ող	<X>ացող	<Xpst>ող	<X>ող	<X>ող	<Xpst>ող	<Xpst>ող	<X>նող	<Xpst>ող	<Xprs>ող	<X>ող	<Xpst>ացող	<Xprs>ող	<X>ող	<X>ող	<Xprs>ող	<X>ող	<Xprs>նող	<Xpst>ող	<X>նող	<X>ցող	<X>ացող	<X>ող	<Xprs>ող	<Xprs>ող
subjunctive past imperfect 1pl	<X>էինք	<X>էինք	<X>էինք	<X>էինք	<X>ուէինք	<X>ուէինք	<X>այինք	<X>այինք	<X>էինք, <X>ուինք	<X>էինք, <X>ուինք	<X>ցնէինք	<X>ցնէինք	<X>ցընէինք	<X>ձնէինք	<X>անէինք	<X>անէինք	<X>նէինք	<X>նէինք			<X>նայինք	<X>նայինք	<X>նէինք, <X>նուինք	<X>նէինք	<X>նայինք	<X>նէինք	<X>նայինք	<X>նէինք	<Xprs>այինք	<Xprs>էինք	<X>չէինք	<X>նայինք	<X>նայինք		<X>էինք	<X>էինք	<X>այինք		<Xprs>այինք	<Xprs>այինք	<X>այինք	<Xprs>այինք	<X>էինք	<X>էինք	<Xprs>այինք	<Xprs>այինք	<X>նէինք	<Xprs>այինք	<Xprs>էինք	<X>էինք	<Xprs>այինք	<Xprs>էինք	<X>էինք	<X>էինք	<Xprs>էինք	<X>էինք	<Xprs>նէինք	<Xprs>այինք	<X>նէինք	<X>այինք	<X>այինք	<X>էինք	<Xprs>էինք	<Xprs>էինք
subjunctive past imperfect 1sg	<X>էի	<X>էի	<X>էի	<X>էի	<X>ուէի	<X>ուէի	<X>այի	<X>այի	<X>էի, <X>ուի	<X>էի, <X>ուի	<X>ցնէի	<X>ցնէի	<X>ցընէի	<X>ձնէի	<X>անէի	<X>անէի	<X>նէի	<X>նէի			<X>նայի	<X>նայի	<X>նէի, <X>նուի	<X>նէի	<X>նայի	<X>նէի	<X>նայի	<X>նէի	<Xprs>այի	<Xprs>էի	<X>չէի	<X>նայի	<X>նայի		<X>էի	<X>էի	<X>այի		<Xprs>այի	<Xprs>այի	<X>այի	<Xprs>այի	<X>էի	<X>էի	<Xprs>այի	<Xprs>այի	<X>նէի	<Xprs>այի	<Xprs>էի	<X>էի	<Xprs>այի	<Xprs>էի	<X>էի	<X>էի	<Xprs>էի	<X>էի	<Xprs>նէի	<Xprs>այի	<X>նէի	<X>այի	<X>այի	<X>էի	<Xprs>էի	<Xprs>էի
subjunctive past imperfect 2pl	<X>էիք	<X>էիք	<X>էիք	<X>էիք	<X>ուէիք	<X>ուէիք	<X>այիք	<X>այիք	<X>էիք, <X>ուիք	<X>էիք, <X>ուիք	<X>ցնէիք	<X>ցնէիք	<X>ցընէիք	<X>ձնէիք	<X>անէիք	<X>անէիք	<X>նէիք	<X>նէիք			<X>նայիք	<X>նայիք	<X>նէիք, <X>նուիք	<X>նէիք	<X>նայիք	<X>նէիք	<X>նայիք	<X>նէիք	<Xprs>այիք	<Xprs>էիք	<X>չէիք	<X>նայիք	<X>նայիք		<X>էիք	<X>էիք	<X>այիք		<Xprs>այիք	<Xprs>այիք	<X>այիք	<Xprs>այիք	<X>էիք	<X>էիք	<Xprs>այիք	<Xprs>այիք	<X>նէիք	<Xprs>այիք	<Xprs>էիք	<X>էիք	<Xprs>այիք	<Xprs>էիք	<X>էիք	<X>էիք	<Xprs>էիք	<X>էիք	<Xprs>նէիք	<Xprs>այիք	<X>նէիք	<X>այիք	<X>այիք	<X>էիք	<Xprs>էիք	<Xprs>էիք
subjunctive past imperfect 3pl	<X>էին	<X>էին	<X>էին	<X>էին	<X>ուէին	<X>ուէին	<X>ային	<X>ային	<X>էին, <X>ուին	<X>էին, <X>ուին	<X>ցնէին	<X>ցնէին	<X>ցընէին	<X>ձնէին	<X>անէին	<X>անէին	<X>նէին	<X>նէին			<X>նային	<X>նային	<X>նէին, <X>նուին	<X>նէին	<X>նային	<X>նէին	<X>նային	<X>նէին	<Xprs>ային	<Xprs>էին	<X>չէին	<X>նային	<X>նային		<X>էին	<X>էին	<X>ային		<Xprs>ային	<Xprs>ային	<X>ային	<Xprs>ային	<X>էին	<X>էին	<Xprs>ային	<Xprs>ային	<X>նէին	<Xprs>ային	<Xprs>էին	<X>էին	<Xprs>ային	<Xprs>էին	<X>էին	<X>էին	<Xprs>էին	<X>էին	<Xprs>նէին	<Xprs>ային	<X>նէին	<X>ային	<X>ային	<X>էին	<Xprs>էին	<Xprs>էին
subjunctive past imperfect 3sg	<X>էիր	<X>էիր	<X>էիր	<X>էիր	<X>ուէիր	<X>ուէիր	<X>այիր	<X>այիր	<X>էիր, <X>ուիր	<X>էիր, <X>ուիր	<X>ցնէիր	<X>ցնէիր	<X>ցընէիր	<X>ձնէիր	<X>անէիր	<X>անէիր	<X>նէիր	<X>նէիր			<X>նայիր	<X>նայիր	<X>նէիր, <X>նուիր	<X>նէիր	<X>նայիր	<X>նէիր	<X>նայիր	<X>նէիր	<Xprs>այիր	<Xprs>էիր	<X>չէիր	<X>նայիր	<X>նայիր		<X>էիր	<X>էիր	<X>այիր		<Xprs>այիր	<Xprs>այիր	<X>այիր	<Xprs>այիր	<X>էիր	<X>էիր	<Xprs>այիր	<Xprs>այիր	<X>նէիր	<Xprs>այիր	<Xprs>էիր	<X>էիր	<Xprs>այիր	<Xprs>էիր	<X>էիր	<X>էիր	<Xprs>էիր	<X>էիր	<Xprs>նէիր	<Xprs>այիր	<X>նէիր	<X>այիր	<X>այիր	<X>էիր	<Xprs>էիր	<Xprs>էիր
subjunctive past imperfect 3sg	<X>էր	<X>էր	<X>էր	<X>էր	<X>ուէր	<X>ուէր	<X>ար	<X>ար	<X>էր, <X>ուր	<X>էր, <X>ուր	<X>ցնէր	<X>ցնէր	<X>ցընէր	<X>ձնէր	<X>անէր	<X>անէր	<X>նէր	<X>նէր			<X>նար	<X>նար	<X>նէր, <X>նուր	<X>նէր	<X>նար	<X>նէր	<X>նար	<X>նէր	<Xprs>ար	<Xprs>էր	<X>չէր	<X>նար	<X>նար		<X>էր	<X>էր	<X>ար		<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>էր	<X>էր	<Xprs>ար	<Xprs>ար	<X>նէր	<Xprs>ար	<Xprs>էր	<X>էր	<Xprs>ար	<Xprs>էր	<X>էր	<X>էր	<Xprs>էր	<X>էր	<Xprs>նէր	<Xprs>ար	<X>նէր	<X>ար	<X>ար	<X>էր	<Xprs>էր	<Xprs>էր
subjunctive present 1pl	<X>ենք	<X>ենք	<X>ինք	<X>ինք	<X>ուինք	<X>ուինք	<X>անք	<X>անք	<X>ենք, <X>ունք	<X>ենք, <X>ունք	<X>ցնենք	<X>ցնենք	<X>ցընենք	<X>ձնենք	<X>անենք	<X>անենք	<X>նինք	<X>նինք			<X>նանք	<X>նանք	<X>նունք	<X>նունք	<X>նանք	<X>նենք	<X>նանք	<X>նենք	<Xprs>անք	<Xprs>ենք	<X>չինք	<X>նանք	<X>նանք		<X>ինք	<X>ենք	<X>անք		<Xprs>անք	<Xprs>անք	<X>անք	<Xprs>անք	<X>ենք	<X>ենք	<Xprs>անք	<Xprs>անք	<X>նենք	<Xprs>անք	<Xprs>ենք	<X>ինք	<Xprs>անք	<Xprs>ենք	<X>ինք	<X>ինք	<Xprs>ենք	<X>ենք	<Xprs>նենք	<Xprs>անք	<X>նենք	<X>անք	<X>անք	<X>ինք	<Xprs>ենք	<Xprs>ինք
