negative perfect participle	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>vad͡z	t͡ʃ<X>vad͡z	t͡ʃ<X>at͡sad͡z	t͡ʃ<X>at͡sad͡z	t͡ʃ<X>ad͡z, t͡ʃ<X>ut͡sad͡z	t͡ʃ<X>ad͡z, t͡ʃ<X>ut͡sad͡z	t͡ʃ<X>t͡sut͡sad͡z	t͡ʃ<X>t͡sut͡sad͡z	t͡ʃ<X>t͡sut͡sad͡z	t͡ʃ<X>t͡sut͡sad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>t͡sad͡z	t͡ʃ<X>t͡sad͡z	t͡ʃ<X>vad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>ad͡z		t͡ʃ<X>t͡sad͡z						t͡ʃ<Xpst>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>at͡sad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<Xpst>at͡sad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<Xprs>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<X>ad͡z	t͡ʃ<X>t͡sad͡z	t͡ʃ<X>at͡sad͡z	t͡ʃ<X>ad͡z	t͡ʃ<Xpst>ad͡z	t͡ʃ<Xpst>ad͡z
negative prospective participle	t͡ʃ<X>elik	t͡ʃ<X>elik	t͡ʃ<X>elik	t͡ʃ<X>elik	t͡ʃ<X>velik	t͡ʃ<X>velik	t͡ʃ<X>alik	t͡ʃ<X>alik	t͡ʃ<X>elik	t͡ʃ<X>elik	t͡ʃ<X>t͡snelik	t͡ʃ<X>t͡snelik	t͡ʃ<X>t͡sənelik	t͡ʃ<X>t͡snelik	t͡ʃ<X>anelik	t͡ʃ<X>anelik	t͡ʃ<X>nelik	t͡ʃ<X>nelik	t͡ʃ<X>t͡ʃelik	t͡ʃ<X>t͡ʃelik	t͡ʃ<X>nalik	t͡ʃ<X>nalik	t͡ʃ<X>nelik	t͡ʃ<X>nelik	t͡ʃ<X>nalik	t͡ʃ<X>nelik	t͡ʃ<X>nalik	t͡ʃ<X>nelik	t͡ʃ<Xprs>alik	t͡ʃ<Xprs>elik	t͡ʃ<X>t͡ʃelik	t͡ʃ<X>nalik		t͡ʃ<X>elik					t͡ʃ<Xprs>alik	t͡ʃ<Xprs>alik	t͡ʃ<X>alik	t͡ʃ<Xprs>alik	t͡ʃ<X>elik	t͡ʃ<X>elik	t͡ʃ<Xprs>alik	t͡ʃ<Xprs>alik	t͡ʃ<X>nelik	t͡ʃ<Xprs>alik	t͡ʃ<Xprs>elik	t͡ʃ<X>elik	t͡ʃ<Xprs>alik	t͡ʃ<Xprs>elik	t͡ʃ<X>elik	t͡ʃ<X>elik	t͡ʃ<Xprs>elik	t͡ʃ<X>elik	t͡ʃ<Xprs>nelik	t͡ʃ<Xprs>alik	t͡ʃ<X>nelik	t͡ʃ<X>alik	t͡ʃ<X>alik	t͡ʃ<X>elik	t͡ʃ<Xprs>elik	t͡ʃ<Xprs>elik
negative subject participle	t͡ʃ<X>oɣ	t͡ʃ<X>oɣ	t͡ʃ<X>oɣ	t͡ʃ<X>oɣ	t͡ʃ<X>voɣ	t͡ʃ<X>voɣ	t͡ʃ<X>at͡soɣ	t͡ʃ<X>at͡soɣ	t͡ʃ<X>oɣ, t͡ʃ<X>ut͡soɣ	t͡ʃ<X>oɣ, t͡ʃ<X>ut͡soɣ	t͡ʃ<X>t͡snoɣ	t͡ʃ<X>t͡snoɣ	t͡ʃ<X>t͡snoɣ	t͡ʃ<X>t͡snoɣ	t͡ʃ<X>anoɣ	t͡ʃ<X>anoɣ	t͡ʃ<X>noɣ	t͡ʃ<X>noɣ			t͡ʃ<X>t͡soɣ	t͡ʃ<X>t͡soɣ	t͡ʃ<X>voɣ	t͡ʃ<X>noɣ, t͡ʃ<X>oɣ	t͡ʃ<X>noɣ	t͡ʃ<X>noɣ	t͡ʃ<X>noɣ	t͡ʃ<X>noɣ	t͡ʃ<Xprs>oɣ	t͡ʃ<Xprs>oɣ	t͡ʃ<X>t͡ʃoɣ		t͡ʃ<X>t͡soɣ						t͡ʃ<Xpst>oɣ	t͡ʃ<Xpst>oɣ	t͡ʃ<X>at͡soɣ	t͡ʃ<Xpst>oɣ	t͡ʃ<X>oɣ	t͡ʃ<X>oɣ	t͡ʃ<Xpst>oɣ	t͡ʃ<Xpst>oɣ	t͡ʃ<X>noɣ	t͡ʃ<Xpst>oɣ	t͡ʃ<Xprs>oɣ	t͡ʃ<X>oɣ	t͡ʃ<Xpst>at͡soɣ	t͡ʃ<Xprs>oɣ	t͡ʃ<X>oɣ	t͡ʃ<X>oɣ	t͡ʃ<Xprs>oɣ	t͡ʃ<X>oɣ	t͡ʃ<Xprs>noɣ	t͡ʃ<Xpst>oɣ	t͡ʃ<X>noɣ	t͡ʃ<X>t͡soɣ	t͡ʃ<X>at͡soɣ	t͡ʃ<X>oɣ	t͡ʃ<Xprs>oɣ	t͡ʃ<Xprs>oɣ
negative subjunctive past imperfect 1pl	t͡ʃ<X>eink	t͡ʃ<X>eink	t͡ʃ<X>eink	t͡ʃ<X>eink	t͡ʃ<X>veink	t͡ʃ<X>veink	t͡ʃ<X>aink	t͡ʃ<X>aink	t͡ʃ<X>eink, t͡ʃ<X>vink	t͡ʃ<X>eink, t͡ʃ<X>vink	t͡ʃ<X>t͡sneink	t͡ʃ<X>t͡sneink	t͡ʃ<X>t͡səneink	t͡ʃ<X>t͡sneink	t͡ʃ<X>aneink	t͡ʃ<X>aneink	t͡ʃ<X>neink	t͡ʃ<X>neink			t͡ʃ<X>naink	t͡ʃ<X>naink	t͡ʃ<X>neink, t͡ʃ<X>nvink	t͡ʃ<X>neink	t͡ʃ<X>naink	t͡ʃ<X>neink	t͡ʃ<X>naink	t͡ʃ<X>neink	t͡ʃ<Xprs>aink	t͡ʃ<Xprs>eink	t͡ʃ<X>t͡ʃeink	t͡ʃ<X>naink	t͡ʃ<X>naink		t͡ʃ<X>eink	t͡ʃ<X>eink	t͡ʃ<X>aink		t͡ʃ<Xprs>aink	t͡ʃ<Xprs>aink	t͡ʃ<X>aink	t͡ʃ<Xprs>aink	t͡ʃ<X>eink	t͡ʃ<X>eink	t͡ʃ<Xprs>aink	t͡ʃ<Xprs>aink	t͡ʃ<X>neink	t͡ʃ<Xprs>aink	t͡ʃ<Xprs>eink	t͡ʃ<X>eink	t͡ʃ<Xprs>aink	t͡ʃ<Xprs>eink	t͡ʃ<X>eink	t͡ʃ<X>eink	t͡ʃ<Xprs>eink	t͡ʃ<X>eink	t͡ʃ<Xprs>neink	t͡ʃ<Xprs>aink	t͡ʃ<X>neink	t͡ʃ<X>aink	t͡ʃ<X>aink	t͡ʃ<X>eink	t͡ʃ<Xprs>eink	t͡ʃ<Xprs>eink
negative subjunctive past imperfect 1sg	t͡ʃ<X>ei	t͡ʃ<X>ei	t͡ʃ<X>ei	t͡ʃ<X>ei	t͡ʃ<X>vei	t͡ʃ<X>vei	t͡ʃ<X>ai	t͡ʃ<X>ai	t͡ʃ<X>ei, t͡ʃ<X>vi	t͡ʃ<X>ei, t͡ʃ<X>vi	t͡ʃ<X>t͡snei	t͡ʃ<X>t͡snei	t͡ʃ<X>t͡sənei	t͡ʃ<X>t͡snei	t͡ʃ<X>anei	t͡ʃ<X>anei	t͡ʃ<X>nei	t͡ʃ<X>nei			t͡ʃ<X>nai	t͡ʃ<X>nai	t͡ʃ<X>nei, t͡ʃ<X>nvi	t͡ʃ<X>nei	t͡ʃ<X>nai	t͡ʃ<X>nei	t͡ʃ<X>nai	t͡ʃ<X>nei	t͡ʃ<Xprs>ai	t͡ʃ<Xprs>ei	t͡ʃ<X>t͡ʃei	t͡ʃ<X>nai	t͡ʃ<X>nai		t͡ʃ<X>ei	t͡ʃ<X>ei	t͡ʃ<X>ai		t͡ʃ<Xprs>ai	t͡ʃ<Xprs>ai	t͡ʃ<X>ai	t͡ʃ<Xprs>ai	t͡ʃ<X>ei	t͡ʃ<X>ei	t͡ʃ<Xprs>ai	t͡ʃ<Xprs>ai	t͡ʃ<X>nei	t͡ʃ<Xprs>ai	t͡ʃ<Xprs>ei	t͡ʃ<X>ei	t͡ʃ<Xprs>ai	t͡ʃ<Xprs>ei	t͡ʃ<X>ei	t͡ʃ<X>ei	t͡ʃ<Xprs>ei	t͡ʃ<X>ei	t͡ʃ<Xprs>nei	t͡ʃ<Xprs>ai	t͡ʃ<X>nei	t͡ʃ<X>ai	t͡ʃ<X>ai	t͡ʃ<X>ei	t͡ʃ<Xprs>ei	t͡ʃ<Xprs>ei
negative subjunctive past imperfect 2pl	t͡ʃ<X>eik	t͡ʃ<X>eik	t͡ʃ<X>eik	t͡ʃ<X>eik	t͡ʃ<X>veik	t͡ʃ<X>veik	t͡ʃ<X>aik	t͡ʃ<X>aik	t͡ʃ<X>eik, t͡ʃ<X>vik	t͡ʃ<X>eik, t͡ʃ<X>vik	t͡ʃ<X>t͡sneik	t͡ʃ<X>t͡sneik	t͡ʃ<X>t͡səneik	t͡ʃ<X>t͡sneik	t͡ʃ<X>aneik	t͡ʃ<X>aneik	t͡ʃ<X>neik	t͡ʃ<X>neik			t͡ʃ<X>naik	t͡ʃ<X>naik	t͡ʃ<X>neik, t͡ʃ<X>nvik	t͡ʃ<X>neik	t͡ʃ<X>naik	t͡ʃ<X>neik	t͡ʃ<X>naik	t͡ʃ<X>neik	t͡ʃ<Xprs>aik	t͡ʃ<Xprs>eik	t͡ʃ<X>t͡ʃeik	t͡ʃ<X>naik	t͡ʃ<X>naik		t͡ʃ<X>eik	t͡ʃ<X>eik	t͡ʃ<X>aik		t͡ʃ<Xprs>aik	t͡ʃ<Xprs>aik	t͡ʃ<X>aik	t͡ʃ<Xprs>aik	t͡ʃ<X>eik	t͡ʃ<X>eik	t͡ʃ<Xprs>aik	t͡ʃ<Xprs>aik	t͡ʃ<X>neik	t͡ʃ<Xprs>aik	t͡ʃ<Xprs>eik	t͡ʃ<X>eik	t͡ʃ<Xprs>aik	t͡ʃ<Xprs>eik	t͡ʃ<X>eik	t͡ʃ<X>eik	t͡ʃ<Xprs>eik	t͡ʃ<X>eik	t͡ʃ<Xprs>neik	t͡ʃ<Xprs>aik	t͡ʃ<X>neik	t͡ʃ<X>aik	t͡ʃ<X>aik	t͡ʃ<X>eik	t͡ʃ<Xprs>eik	t͡ʃ<Xprs>eik
negative subjunctive past imperfect 2sg	t͡ʃ<X>eir	t͡ʃ<X>eir	t͡ʃ<X>eir	t͡ʃ<X>eir	t͡ʃ<X>veir	t͡ʃ<X>veir	t͡ʃ<X>air	t͡ʃ<X>air	t͡ʃ<X>eir, t͡ʃ<X>vir	t͡ʃ<X>eir, t͡ʃ<X>vir	t͡ʃ<X>t͡sneir	t͡ʃ<X>t͡sneir	t͡ʃ<X>t͡səneir	t͡ʃ<X>t͡sneir	t͡ʃ<X>aneir	t͡ʃ<X>aneir	t͡ʃ<X>neir	t͡ʃ<X>neir			t͡ʃ<X>nair	t͡ʃ<X>nair	t͡ʃ<X>neir, t͡ʃ<X>nvir	t͡ʃ<X>neir	t͡ʃ<X>nair	t͡ʃ<X>neir	t͡ʃ<X>nair	t͡ʃ<X>neir	t͡ʃ<Xprs>air	t͡ʃ<Xprs>eir	t͡ʃ<X>t͡ʃeir	t͡ʃ<X>nair	t͡ʃ<X>nair		t͡ʃ<X>eir	t͡ʃ<X>eir	t͡ʃ<X>air		t͡ʃ<Xprs>air	t͡ʃ<Xprs>air	t͡ʃ<X>air	t͡ʃ<Xprs>air	t͡ʃ<X>eir	t͡ʃ<X>eir	t͡ʃ<Xprs>air	t͡ʃ<Xprs>air	t͡ʃ<X>neir	t͡ʃ<Xprs>air	t͡ʃ<Xprs>eir	t͡ʃ<X>eir	t͡ʃ<Xprs>air	t͡ʃ<Xprs>eir	t͡ʃ<X>eir	t͡ʃ<X>eir	t͡ʃ<Xprs>eir	t͡ʃ<X>eir	t͡ʃ<Xprs>neir	t͡ʃ<Xprs>air	t͡ʃ<X>neir	t͡ʃ<X>air	t͡ʃ<X>air	t͡ʃ<X>eir	t͡ʃ<Xprs>eir	t͡ʃ<Xprs>eir
negative subjunctive past imperfect 3pl	t͡ʃ<X>ein	t͡ʃ<X>ein	t͡ʃ<X>ein	t͡ʃ<X>ein	t͡ʃ<X>vein	t͡ʃ<X>vein	t͡ʃ<X>ain	t͡ʃ<X>ain	t͡ʃ<X>ein, t͡ʃ<X>vin	t͡ʃ<X>ein, t͡ʃ<X>vin	t͡ʃ<X>t͡snein	t͡ʃ<X>t͡snein	t͡ʃ<X>t͡sənein	t͡ʃ<X>t͡snein	t͡ʃ<X>anein	t͡ʃ<X>anein	t͡ʃ<X>nein	t͡ʃ<X>nein			t͡ʃ<X>nain	t͡ʃ<X>nain	t͡ʃ<X>nein, t͡ʃ<X>nvin	t͡ʃ<X>nein	t͡ʃ<X>nain	t͡ʃ<X>nein	t͡ʃ<X>nain	t͡ʃ<X>nein	t͡ʃ<Xprs>ain	t͡ʃ<Xprs>ein	t͡ʃ<X>t͡ʃein	t͡ʃ<X>nain	t͡ʃ<X>nain		t͡ʃ<X>ein	t͡ʃ<X>ein	t͡ʃ<X>ain		t͡ʃ<Xprs>ain	t͡ʃ<Xprs>ain	t͡ʃ<X>ain	t͡ʃ<Xprs>ain	t͡ʃ<X>ein	t͡ʃ<X>ein	t͡ʃ<Xprs>ain	t͡ʃ<Xprs>ain	t͡ʃ<X>nein	t͡ʃ<Xprs>ain	t͡ʃ<Xprs>ein	t͡ʃ<X>ein	t͡ʃ<Xprs>ain	t͡ʃ<Xprs>ein	t͡ʃ<X>ein	t͡ʃ<X>ein	t͡ʃ<Xprs>ein	t͡ʃ<X>ein	t͡ʃ<Xprs>nein	t͡ʃ<Xprs>ain	t͡ʃ<X>nein	t͡ʃ<X>ain	t͡ʃ<X>ain	t͡ʃ<X>ein	t͡ʃ<Xprs>ein	t͡ʃ<Xprs>ein
negative subjunctive past imperfect 3sg	t͡ʃ<X>er	t͡ʃ<X>er	t͡ʃ<X>er	t͡ʃ<X>er	t͡ʃ<X>ver	t͡ʃ<X>ver	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<X>er, t͡ʃ<X>ur	t͡ʃ<X>er, t͡ʃ<X>ur	t͡ʃ<X>t͡sner	t͡ʃ<X>t͡sner	t͡ʃ<X>t͡səner	t͡ʃ<X>t͡sner	t͡ʃ<X>aner	t͡ʃ<X>aner	t͡ʃ<X>ner	t͡ʃ<X>ner			t͡ʃ<X>nar	t͡ʃ<X>nar	t͡ʃ<X>ner, t͡ʃ<X>nur	t͡ʃ<X>ner	t͡ʃ<X>nar	t͡ʃ<X>ner	t͡ʃ<X>nar	t͡ʃ<X>ner	t͡ʃ<Xprs>ar	t͡ʃ<Xprs>er	t͡ʃ<X>t͡ʃer	t͡ʃ<X>nar	t͡ʃ<X>nar		t͡ʃ<X>er	t͡ʃ<X>er	t͡ʃ<X>ar		t͡ʃ<Xprs>ar	t͡ʃ<Xprs>ar	t͡ʃ<X>ar	t͡ʃ<Xprs>ar	t͡ʃ<X>er	t͡ʃ<X>er	t͡ʃ<Xprs>ar	t͡ʃ<Xprs>ar	t͡ʃ<X>ner	t͡ʃ<Xprs>ar	t͡ʃ<Xprs>er	t͡ʃ<X>er	t͡ʃ<Xprs>ar	t͡ʃ<Xprs>er	t͡ʃ<X>er	t͡ʃ<X>er	t͡ʃ<Xprs>er	t͡ʃ<X>er	t͡ʃ<Xprs>ner	t͡ʃ<Xprs>ar	t͡ʃ<X>ner	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<X>er	t͡ʃ<Xprs>er	t͡ʃ<Xprs>er
negative subjunctive present 1pl	t͡ʃ<X>enk	t͡ʃ<X>enk	t͡ʃ<X>ink	t͡ʃ<X>ink	t͡ʃ<X>vink	t͡ʃ<X>vink	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<X>enk, t͡ʃ<X>unk	t͡ʃ<X>enk, t͡ʃ<X>unk	t͡ʃ<X>t͡snenk	t͡ʃ<X>t͡snenk	t͡ʃ<X>t͡sənenk	t͡ʃ<X>t͡snenk	t͡ʃ<X>anenk	t͡ʃ<X>anenk	t͡ʃ<X>nink	t͡ʃ<X>nink			t͡ʃ<X>nank	t͡ʃ<X>nank	t͡ʃ<X>nunk	t͡ʃ<X>nunk	t͡ʃ<X>nank	t͡ʃ<X>nenk	t͡ʃ<X>nank	t͡ʃ<X>nenk	t͡ʃ<Xprs>ank	t͡ʃ<Xprs>enk	t͡ʃ<X>t͡ʃink	t͡ʃ<X>nank	t͡ʃ<X>nank		t͡ʃ<X>ink	t͡ʃ<X>enk	t͡ʃ<X>ank		t͡ʃ<Xprs>ank	t͡ʃ<Xprs>ank	t͡ʃ<X>ank	t͡ʃ<Xprs>ank	t͡ʃ<X>enk	t͡ʃ<X>enk	t͡ʃ<Xprs>ank	t͡ʃ<Xprs>ank	t͡ʃ<X>nenk	t͡ʃ<Xprs>ank	t͡ʃ<Xprs>enk	t͡ʃ<X>ink	t͡ʃ<Xprs>ank	t͡ʃ<Xprs>enk	t͡ʃ<X>ink	t͡ʃ<X>ink	t͡ʃ<Xprs>enk	t͡ʃ<X>enk	t͡ʃ<Xprs>nenk	t͡ʃ<Xprs>ank	t͡ʃ<X>nenk	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<X>ink	t͡ʃ<Xprs>enk	t͡ʃ<Xprs>ink
negative subjunctive present 1sg	t͡ʃ<X>em	t͡ʃ<X>em	t͡ʃ<X>im	t͡ʃ<X>im	t͡ʃ<X>vim	t͡ʃ<X>vim	t͡ʃ<X>am	t͡ʃ<X>am	t͡ʃ<X>em, t͡ʃ<X>um	t͡ʃ<X>em, t͡ʃ<X>um	t͡ʃ<X>t͡snem	t͡ʃ<X>t͡snem	t͡ʃ<X>t͡sənem	t͡ʃ<X>t͡snem	t͡ʃ<X>anem	t͡ʃ<X>anem	t͡ʃ<X>nim	t͡ʃ<X>nim			t͡ʃ<X>nam	t͡ʃ<X>nam	t͡ʃ<X>num	t͡ʃ<X>num	t͡ʃ<X>nam	t͡ʃ<X>nem	t͡ʃ<X>nam	t͡ʃ<X>nem	t͡ʃ<Xprs>am	t͡ʃ<Xprs>em	t͡ʃ<X>t͡ʃim	t͡ʃ<X>nam	t͡ʃ<X>nam		t͡ʃ<X>im	t͡ʃ<X>em	t͡ʃ<X>am		t͡ʃ<Xprs>am	t͡ʃ<Xprs>am	t͡ʃ<X>am	t͡ʃ<Xprs>am	t͡ʃ<X>em	t͡ʃ<X>em	t͡ʃ<Xprs>am	t͡ʃ<Xprs>am	t͡ʃ<X>nem	t͡ʃ<Xprs>am	t͡ʃ<Xprs>em	t͡ʃ<X>im	t͡ʃ<Xprs>am	t͡ʃ<Xprs>em	t͡ʃ<X>im	t͡ʃ<X>im	t͡ʃ<Xprs>em	t͡ʃ<X>em	t͡ʃ<Xprs>nem	t͡ʃ<Xprs>am	t͡ʃ<X>nem	t͡ʃ<X>am	t͡ʃ<X>am	t͡ʃ<X>im	t͡ʃ<Xprs>em	t͡ʃ<Xprs>im
negative subjunctive present 2pl	t͡ʃ<X>ek	t͡ʃ<X>ek	t͡ʃ<X>ik	t͡ʃ<X>ik	t͡ʃ<X>vik	t͡ʃ<X>vik	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<X>ek, t͡ʃ<X>uk	t͡ʃ<X>ek, t͡ʃ<X>uk	t͡ʃ<X>t͡snek	t͡ʃ<X>t͡snek	t͡ʃ<X>t͡sənek	t͡ʃ<X>t͡snek	t͡ʃ<X>anek	t͡ʃ<X>anek	t͡ʃ<X>nik	t͡ʃ<X>nik			t͡ʃ<X>nak	t͡ʃ<X>nak	t͡ʃ<X>nuk	t͡ʃ<X>nuk	t͡ʃ<X>nak	t͡ʃ<X>nek	t͡ʃ<X>nak	t͡ʃ<X>nek	t͡ʃ<Xprs>ak	t͡ʃ<Xprs>ek	t͡ʃ<X>t͡ʃik	t͡ʃ<X>nak	t͡ʃ<X>nak		t͡ʃ<X>ik	t͡ʃ<X>ek	t͡ʃ<X>ak		t͡ʃ<Xprs>ak	t͡ʃ<Xprs>ak	t͡ʃ<X>ak	t͡ʃ<Xprs>ak	t͡ʃ<X>ek	t͡ʃ<X>ek	t͡ʃ<Xprs>ak	t͡ʃ<Xprs>ak	t͡ʃ<X>nek	t͡ʃ<Xprs>ak	t͡ʃ<Xprs>ek	t͡ʃ<X>ik	t͡ʃ<Xprs>ak	t͡ʃ<Xprs>ek	t͡ʃ<X>ik	t͡ʃ<X>ik	t͡ʃ<Xprs>ek	t͡ʃ<X>ek	t͡ʃ<Xprs>nek	t͡ʃ<Xprs>ak	t͡ʃ<X>nek	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<X>ik	t͡ʃ<Xprs>ek	t͡ʃ<Xprs>ik
negative subjunctive present 2sg	t͡ʃ<X>es	t͡ʃ<X>es	t͡ʃ<X>is	t͡ʃ<X>is	t͡ʃ<X>vis	t͡ʃ<X>vis	t͡ʃ<X>as	t͡ʃ<X>as	t͡ʃ<X>es, t͡ʃ<X>us	t͡ʃ<X>es, t͡ʃ<X>us	t͡ʃ<X>t͡snes	t͡ʃ<X>t͡snes	t͡ʃ<X>t͡sənes	t͡ʃ<X>t͡snes	t͡ʃ<X>anes	t͡ʃ<X>anes	t͡ʃ<X>nis	t͡ʃ<X>nis			t͡ʃ<X>nas	t͡ʃ<X>nas	t͡ʃ<X>nus	t͡ʃ<X>nus	t͡ʃ<X>nas	t͡ʃ<X>nes	t͡ʃ<X>nas	t͡ʃ<X>nes	t͡ʃ<Xprs>as	t͡ʃ<Xprs>es	t͡ʃ<X>t͡ʃis	t͡ʃ<X>nas	t͡ʃ<X>nas		t͡ʃ<X>is	t͡ʃ<X>es	t͡ʃ<X>as		t͡ʃ<Xprs>as	t͡ʃ<Xprs>as	t͡ʃ<X>as	t͡ʃ<Xprs>as	t͡ʃ<X>es	t͡ʃ<X>es	t͡ʃ<Xprs>as	t͡ʃ<Xprs>as	t͡ʃ<X>nes	t͡ʃ<Xprs>as	t͡ʃ<Xprs>es	t͡ʃ<X>is	t͡ʃ<Xprs>as	t͡ʃ<Xprs>es	t͡ʃ<X>is	t͡ʃ<X>is	t͡ʃ<Xprs>es	t͡ʃ<X>es	t͡ʃ<Xprs>nes	t͡ʃ<Xprs>as	t͡ʃ<X>nes	t͡ʃ<X>as	t͡ʃ<X>as	t͡ʃ<X>is	t͡ʃ<Xprs>es	t͡ʃ<Xprs>is
negative subjunctive present 3pl	t͡ʃ<X>en	t͡ʃ<X>en	t͡ʃ<X>in	t͡ʃ<X>in	t͡ʃ<X>vin	t͡ʃ<X>vin	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<X>en, t͡ʃ<X>un	t͡ʃ<X>en, t͡ʃ<X>un	t͡ʃ<X>t͡snen	t͡ʃ<X>t͡snen	t͡ʃ<X>t͡sənen	t͡ʃ<X>t͡snen	t͡ʃ<X>anen	t͡ʃ<X>anen	t͡ʃ<X>nin	t͡ʃ<X>nin			t͡ʃ<X>nan	t͡ʃ<X>nan	t͡ʃ<X>nun	t͡ʃ<X>nun	t͡ʃ<X>nan	t͡ʃ<X>nen	t͡ʃ<X>nan	t͡ʃ<X>nen	t͡ʃ<Xprs>an	t͡ʃ<Xprs>en	t͡ʃ<X>t͡ʃin	t͡ʃ<X>nan	t͡ʃ<X>nan		t͡ʃ<X>in	t͡ʃ<X>en	t͡ʃ<X>an		t͡ʃ<Xprs>an	t͡ʃ<Xprs>an	t͡ʃ<X>an	t͡ʃ<Xprs>an	t͡ʃ<X>en	t͡ʃ<X>en	t͡ʃ<Xprs>an	t͡ʃ<Xprs>an	t͡ʃ<X>nen	t͡ʃ<Xprs>an	t͡ʃ<Xprs>en	t͡ʃ<X>in	t͡ʃ<Xprs>an	t͡ʃ<Xprs>en	t͡ʃ<X>in	t͡ʃ<X>in	t͡ʃ<Xprs>en	t͡ʃ<X>en	t͡ʃ<Xprs>nen	t͡ʃ<Xprs>an	t͡ʃ<X>nen	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<X>in	t͡ʃ<Xprs>en	t͡ʃ<Xprs>in
negative subjunctive present 3sg	t͡ʃ<X>e	t͡ʃ<X>e	t͡ʃ<X>i	t͡ʃ<X>i	t͡ʃ<X>vi	t͡ʃ<X>vi	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<X>e, t͡ʃ<X>u	t͡ʃ<X>e, t͡ʃ<X>u	t͡ʃ<X>t͡sne	t͡ʃ<X>t͡sne	t͡ʃ<X>t͡səne	t͡ʃ<X>t͡sne	t͡ʃ<X>ane	t͡ʃ<X>ane	t͡ʃ<X>ni	t͡ʃ<X>ni			t͡ʃ<X>na	t͡ʃ<X>na	t͡ʃ<X>nu	t͡ʃ<X>nu	t͡ʃ<X>na	t͡ʃ<X>ne	t͡ʃ<X>na	t͡ʃ<X>ne	t͡ʃ<Xprs>a	t͡ʃ<Xprs>e	t͡ʃ<X>t͡ʃi	t͡ʃ<X>na	t͡ʃ<X>na		t͡ʃ<X>i	t͡ʃ<X>e	t͡ʃ<X>a		t͡ʃ<Xprs>a	t͡ʃ<Xprs>a	t͡ʃ<X>a	t͡ʃ<Xprs>a	t͡ʃ<X>e	t͡ʃ<X>e	t͡ʃ<Xprs>a	t͡ʃ<Xprs>a	t͡ʃ<X>ne	t͡ʃ<Xprs>a	t͡ʃ<Xprs>e	t͡ʃ<X>i	t͡ʃ<Xprs>a	t͡ʃ<Xprs>e	t͡ʃ<X>i	t͡ʃ<X>i	t͡ʃ<Xprs>e	t͡ʃ<X>e	t͡ʃ<Xprs>ne	t͡ʃ<Xprs>a	t͡ʃ<X>ne	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<X>i	t͡ʃ<Xprs>e	t͡ʃ<Xprs>i
past imperfect negative participle	<X>er	<X>er	<X>er	<X>er	<X>ver	<X>ver	<X>ar	<X>ar	<X>er	<X>er, <X>ur	<X>t͡sner	<X>t͡sner	<X>t͡sner	<X>t͡sner	<X>er	<X>er	<X>ner	<X>ner			<X>nar	<X>nar			<X>nar	<X>ner	<X>nar	<X>ner	<Xprs>ar	<Xprs>er	<X>t͡ʃer	<X>nar	<X>nar	<X>er		<X>er			<Xprs>ar	<Xprs>ar	<X>ar	<Xprs>ar	<X>er	<X>er	<Xprs>ar	<Xprs>ar	<X>ner	<Xprs>ar	<Xprs>er	<X>er	<Xprs>ar	<Xprs>er	<X>er	<X>er	<Xprs>er	<X>er	<Xprs>er	<Xprs>ar	<X>ner	<X>ar	<X>ar	<X>er	<Xprs>er	<Xprs>er
