negative subjunctive past imperfective 2sg	չ<X>էիր	չ<X>էիր	չ<X>էիր	չ<X>էիր	չ<X>ուէիր	չ<X>ուէիր	չ<X>այիր	չ<X>այիր	չ<X>էիր, չ<X>ուիր	չ<X>էիր, չ<X>ուիր	չ<X>ցնէիր	չ<X>ցնէիր	չ<X>անէիր	չ<X>անէիր	չ<X>նէիր	չ<X>նէիր			չ<X>նայիր	չ<X>նայիր	չ<X>նէիր, չ<X>նուիր	չ<X>նէիր	չ<X>նէիր	չ<X>նայիր	չ<X>նէիր	չ<X>նայիր	չ<Xprs>էիր	չ<Xprs>այիր	չ<X>չէիր	չ<X>էիր	չ<X>նայիր	չ<X>նայիր		չ<X>էիր	չ<X>էիր	չ<X>այիր		չ<Xprs>այիր	չ<Xprs>այիր	չ<X>այիր	չ<Xprs>այիր	չ<X>էիր	չ<X>էիր	չ<Xprs>այիր	չ<Xprs>այիր	չ<X>նէիր	չ<Xprs>այիր	չ<Xprs>էիր	չ<Xprs>այիր	չ<Xprs>էիր	չ<X>էիր	չ<X>էիր	չ<Xprs>էիր	չ<X>էիր	չ<Xbasic>նէիր	չ<Xprs>այիր	չ<X>նէիր	չ<X>այիր	չ<X>այիր	չ<X>էիր	չ<Xprs>էիր	չ<Xprs>էիր
negative subjunctive past imperfective 3pl	չ<X>էին	չ<X>էին	չ<X>էին	չ<X>էին	չ<X>ուէին	չ<X>ուէին	չ<X>ային	չ<X>ային	չ<X>էին, չ<X>ուին	չ<X>էին, չ<X>ուին	չ<X>ցնէին	չ<X>ցնէին	չ<X>անէին	չ<X>անէին	չ<X>նէին	չ<X>նէին			չ<X>նային	չ<X>նային	չ<X>նէին, չ<X>նուին	չ<X>նէին	չ<X>նէին	չ<X>նային	չ<X>նէին	չ<X>նային	չ<Xprs>էին	չ<Xprs>ային	չ<X>չէին	չ<X>էին	չ<X>նային	չ<X>նային		չ<X>էին	չ<X>էին	չ<X>ային		չ<Xprs>ային	չ<Xprs>ային	չ<X>ային	չ<Xprs>ային	չ<X>էին	չ<X>էին	չ<Xprs>ային	չ<Xprs>ային	չ<X>նէին	չ<Xprs>ային	չ<Xprs>էին	չ<Xprs>ային	չ<Xprs>էին	չ<X>էին	չ<X>էին	չ<Xprs>էին	չ<X>էին	չ<Xbasic>նէին	չ<Xprs>ային	չ<X>նէին	չ<X>ային	չ<X>ային	չ<X>էին	չ<Xprs>էին	չ<Xprs>էին
negative subjunctive past imperfective 3sg	չ<X>էր	չ<X>էր	չ<X>էր	չ<X>էր	չ<X>ուէր	չ<X>ուէր	չ<X>ար	չ<X>ար	չ<X>էր, չ<X>ուր	չ<X>էր, չ<X>ուր	չ<X>ցնէր	չ<X>ցնէր	չ<X>անէր	չ<X>անէր	չ<X>նէր	չ<X>նէր			չ<X>նար	չ<X>նար	չ<X>նէր, չ<X>նուր	չ<X>նէր	չ<X>նէր	չ<X>նար	չ<X>նէր	չ<X>նար	չ<Xprs>էր	չ<Xprs>ար	չ<X>չէր	չ<X>էր	չ<X>նար	չ<X>նար		չ<X>էր	չ<X>էր	չ<X>ար		չ<Xprs>ար	չ<Xprs>ար	չ<X>ար	չ<Xprs>ար	չ<X>էր	չ<X>էր	չ<Xprs>ար	չ<Xprs>ար	չ<X>նէր	չ<Xprs>ար	չ<Xprs>էր	չ<Xprs>ար	չ<Xprs>էր	չ<X>էր	չ<X>էր	չ<Xprs>էր	չ<X>էր	չ<Xbasic>նէր	չ<Xprs>ար	չ<X>նէր	չ<X>ար	չ<X>ար	չ<X>էր	չ<Xprs>էր	չ<Xprs>էր
negative subjunctive present 1pl	չ<X>ենք	չ<X>ենք	չ<X>ինք	չ<X>ինք	չ<X>ուինք	չ<X>ուինք	չ<X>անք	չ<X>անք	չ<X>ենք, չ<X>ունք	չ<X>ենք, չ<X>ունք	չ<X>ցնենք	չ<X>ցնենք	չ<X>անենք	չ<X>անենք	չ<X>նինք	չ<X>նինք			չ<X>նանք	չ<X>նանք	չ<X>նունք	չ<X>նունք	չ<X>նենք	չ<X>նանք	չ<X>նենք	չ<X>նանք	չ<Xprs>ենք	չ<Xprs>անք	չ<X>չինք	չ<X>ինք	չ<X>նանք	չ<X>նանք		չ<X>ինք	չ<X>ենք	չ<X>անք		չ<Xprs>անք	չ<Xprs>անք	չ<X>անք	չ<Xprs>անք	չ<X>ենք	չ<X>ենք	չ<Xprs>անք	չ<Xprs>անք	չ<X>նենք	չ<Xprs>անք	չ<Xprs>ենք	չ<Xprs>անք	չ<Xprs>ենք	չ<X>ինք	չ<X>ինք	չ<Xprs>ենք	չ<X>ենք	չ<Xbasic>նենք	չ<Xprs>անք	չ<X>նենք	չ<X>անք	չ<X>անք	չ<X>ինք	չ<Xprs>ենք	չ<Xprs>ինք
negative subjunctive present 1sg	չ<X>եմ	չ<X>եմ	չ<X>իմ	չ<X>իմ	չ<X>ուիմ	չ<X>ուիմ	չ<X>ամ	չ<X>ամ	չ<X>եմ, չ<X>ում	չ<X>եմ, չ<X>ում	չ<X>ցնեմ	չ<X>ցնեմ	չ<X>անեմ	չ<X>անեմ	չ<X>նիմ	չ<X>նիմ			չ<X>նամ	չ<X>նամ	չ<X>նում	չ<X>նում	չ<X>նեմ	չ<X>նամ	չ<X>նեմ	չ<X>նամ	չ<Xprs>եմ	չ<Xprs>ամ	չ<X>չիմ	չ<X>իմ	չ<X>նամ	չ<X>նամ		չ<X>իմ	չ<X>եմ	չ<X>ամ		չ<Xprs>ամ	չ<Xprs>ամ	չ<X>ամ	չ<Xprs>ամ	չ<X>եմ	չ<X>եմ	չ<Xprs>ամ	չ<Xprs>ամ	չ<X>նեմ	չ<Xprs>ամ	չ<Xprs>եմ	չ<Xprs>ամ	չ<Xprs>եմ	չ<X>իմ	չ<X>իմ	չ<Xprs>եմ	չ<X>եմ	չ<Xbasic>նեմ	չ<Xprs>ամ	չ<X>նեմ	չ<X>ամ	չ<X>ամ	չ<X>իմ	չ<Xprs>եմ	չ<Xprs>իմ
negative subjunctive present 2pl	չ<X>էք	չ<X>էք	չ<X>իք	չ<X>իք	չ<X>ուիք	չ<X>ուիք	չ<X>աք	չ<X>աք	չ<X>էք, չ<X>ուք	չ<X>էք, չ<X>ուք	չ<X>ցնէք	չ<X>ցնէք	չ<X>անէք	չ<X>անէք	չ<X>նիք	չ<X>նիք			չ<X>նաք	չ<X>նաք	չ<X>նուք	չ<X>նուք	չ<X>նէք	չ<X>նաք	չ<X>նէք	չ<X>նաք	չ<Xprs>էք	չ<Xprs>աք	չ<X>չիք	չ<X>իք	չ<X>նաք	չ<X>նաք		չ<X>իք	չ<X>էք	չ<X>աք		չ<Xprs>աք	չ<Xprs>աք	չ<X>աք	չ<Xprs>աք	չ<X>էք	չ<X>էք	չ<Xprs>աք	չ<Xprs>աք	չ<X>նէք	չ<Xprs>աք	չ<Xprs>էք	չ<Xprs>աք	չ<Xprs>էք	չ<X>իք	չ<X>իք	չ<Xprs>էք	չ<X>էք	չ<Xbasic>նէք	չ<Xprs>աք	չ<X>նէք	չ<X>աք	չ<X>աք	չ<X>իք	չ<Xprs>էք	չ<Xprs>իք
negative subjunctive present 2sg	չ<X>ես	չ<X>ես	չ<X>իս	չ<X>իս	չ<X>ուիս	չ<X>ուիս	չ<X>աս	չ<X>աս	չ<X>ես, չ<X>ուս	չ<X>ես, չ<X>ուս	չ<X>ցնես	չ<X>ցնես	չ<X>անես	չ<X>անես	չ<X>նիս	չ<X>նիս			չ<X>նաս	չ<X>նաս	չ<X>նուս	չ<X>նուս	չ<X>նես	չ<X>նաս	չ<X>նես	չ<X>նաս	չ<Xprs>ես	չ<Xprs>աս	չ<X>չիս	չ<X>իս	չ<X>նաս	չ<X>նաս		չ<X>իս	չ<X>ես	չ<X>աս		չ<Xprs>աս	չ<Xprs>աս	չ<X>աս	չ<Xprs>աս	չ<X>ես	չ<X>ես	չ<Xprs>աս	չ<Xprs>աս	չ<X>նես	չ<Xprs>աս	չ<Xprs>ես	չ<Xprs>աս	չ<Xprs>ես	չ<X>իս	չ<X>իս	չ<Xprs>ես	չ<X>ես	չ<Xbasic>նես	չ<Xprs>աս	չ<X>նես	չ<X>աս	չ<X>աս	չ<X>իս	չ<Xprs>ես	չ<Xprs>իս
negative subjunctive present 3pl	չ<X>են	չ<X>են	չ<X>ին	չ<X>ին	չ<X>ուին	չ<X>ուին	չ<X>ան	չ<X>ան	չ<X>են, չ<X>ուն	չ<X>են, չ<X>ուն	չ<X>ցնեն	չ<X>ցնեն	չ<X>անեն	չ<X>անեն	չ<X>նին	չ<X>նին			չ<X>նան	չ<X>նան	չ<X>նուն	չ<X>նուն	չ<X>նեն	չ<X>նան	չ<X>նեն	չ<X>նան	չ<Xprs>են	չ<Xprs>ան	չ<X>չին	չ<X>ին	չ<X>նան	չ<X>նան		չ<X>ին	չ<X>են	չ<X>ան		չ<Xprs>ան	չ<Xprs>ան	չ<X>ան	չ<Xprs>ան	չ<X>են	չ<X>են	չ<Xprs>ան	չ<Xprs>ան	չ<X>նեն	չ<Xprs>ան	չ<Xprs>են	չ<Xprs>ան	չ<Xprs>են	չ<X>ին	չ<X>ին	չ<Xprs>են	չ<X>են	չ<Xbasic>նեն	չ<Xprs>ան	չ<X>նեն	չ<X>ան	չ<X>ան	չ<X>ին	չ<Xprs>են	չ<Xprs>ին
negative subjunctive present 3sg	չ<X>է	չ<X>է	չ<X>ի	չ<X>ի	չ<X>ուի	չ<X>ուի	չ<X>այ	չ<X>այ	չ<X>է, չ<X>ու	չ<X>է, չ<X>ու	չ<X>ցնէ	չ<X>ցնէ	չ<X>անէ	չ<X>անէ	չ<X>նի	չ<X>նի			չ<X>նայ	չ<X>նայ	չ<X>նու	չ<X>նու	չ<X>նէ	չ<X>նայ	չ<X>նէ	չ<X>նայ	չ<Xprs>է	չ<Xprs>այ	չ<X>չի	չ<X>ի	չ<X>նայ	չ<X>նայ		չ<X>ի	չ<X>է	չ<X>այ		չ<Xprs>այ	չ<Xprs>այ	չ<X>այ	չ<Xprs>այ	չ<X>է	չ<X>է	չ<Xprs>այ	չ<Xprs>այ	չ<X>նէ	չ<Xprs>այ	չ<Xprs>է	չ<Xprs>այ	չ<Xprs>է	չ<X>ի	չ<X>ի	չ<Xprs>է	չ<X>է	չ<Xbasic>նէ	չ<Xprs>այ	չ<X>նէ	չ<X>այ	չ<X>այ	չ<X>ի	չ<Xprs>է	չ<Xprs>ի
past imperfect negative participle	<X>եր	<X>եր	<X>եր	<X>եր	<X>ուեր	<X>ուեր	<X>ար	<X>ար	<X>եր	<X>եր, <X>ուր	<X>ցներ	<X>ցներ	<X>եր	<X>եր	<X>ներ	<X>ներ			<X>նար	<X>նար			<X>ներ	<X>նար	<X>ներ	<X>նար	<Xprs>եր	<Xprs>ար	<X>չեր	<X>եր	<X>նար	<X>նար	<X>եր		<X>եր			<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>եր	<X>եր	<Xprs>ար	<Xprs>ար	<X>ներ	<Xprs>ար	<Xprs>եր	<Xprs>ար	<Xprs>եր	<X>եր	<X>եր	<Xprs>եր	<X>եր	<Xbasic>եր	<Xprs>ար	<X>ներ	<X>ար	<X>ար	<X>եր	<Xprs>եր	<Xprs>եր
perfect participle	<X>ած	<X>ած	<X>ած	<X>ած	<X>ուած	<X>ուած	<X>ացած	<X>ացած	<X>ած, <X>ուցած	<X>ած, <X>ուցած	<X>ցուցած	<X>ցուցած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ցած	<X>ցած	<X>ուած	<X>ած	<X>ած	<X>ած	<X>ած	<X>ած	<Xpst>ած	<Xpst>ած	<X>ած	<X>ած	<X>ցած							<Xpst>ած	<Xpst>ած	<X>ացած	<Xpst>ած	<X>ած	<X>ած	<Xpst>ած	<Xpst>ած	<X>ած	<Xpst>ած	<Xpst>ած	<Xpst>ացած	<Xpst>ած	<X>ած	<X>ած	<Xpst>ած	<X>ած	<Xbasic>ած	<Xpst>ած	<X>ած	<X>ցած	<X>ացած	<X>ած	<Xpst>ած	<Xpst>ած
present negative participle	<X>եր	<X>եր	<X>իր	<X>իր	<X>ուիր	<X>ուիր	<X>ար	<X>ար	<X>եր	<X>եր, <X>ուր	<X>ցներ	<X>ցներ	<X>եր	<X>եր	<X>նիր	<X>նիր			<X>նար	<X>նար	<X>ուեր	<X>եր	<X>ներ	<X>նար	<X>ներ	<X>նար	<Xprs>եր	<Xprs>ար	<X>չիր	<X>իր	<X>նար	<X>նար	<X>իր		<X>եր			<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>եր	<X>եր	<Xprs>ար	<Xprs>ար	<X>ներ	<Xprs>ար	<Xprs>եր	<Xprs>ար	<Xprs>եր	<X>իր	<X>իր	<Xprs>եր	<X>եր	<Xbasic>եր	<Xprs>ար	<X>ներ	<X>ար	<X>ար	<X>իր	<Xprs>եր	<Xprs>իր
prohibitive 2pl	<X>էք	<X>էք	<X>իք	<X>իք	<X>ուիք	<X>ուիք	<X>աք	<X>աք	<X>ուք	<X>ուք	<X>ցնէք	<X>ցնէք			<X>նիք	<X>նիք			<X>նաք	<X>նաք			<X>նէք	<X>նաք	<X>նէք	<X>նաք	<Xprs>էք	<Xprs>աք	<X>չիք	<X>իք		<X>նաք						<Xprs>աք	<Xprs>աք	<X>աք	<Xprs>աք	<X>էք	<X>էք	<Xprs>էք	<Xprs>աք	<X>նէք	<Xprs>աք	<Xprs>էք	<Xprs>աք	<Xprs>էք	<X>էք	<X>էք	<Xprs>էք	<X>էք	<Xbasic>նէք	<Xprs>աք	<X>էք	<X>աք	<X>աք	<X>իք	<Xprs>էք	<Xprs>իք
prohibitive 2sg	<X>եր	<X>եր	<X>իր	<X>իր	<X>ուիր	<X>ուիր	<X>ար	<X>ար	<X>ուր	<X>ուր	<X>ցներ	<X>ցներ			<X>նիր	<X>նիր			<X>նար	<X>նար			<X>ներ	<X>նար	<X>ներ	<X>նար	<Xprs>եր	<Xprs>ար	<X>չիր	<X>իր		<X>նար						<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>եր	<X>եր	<Xprs>եր	<Xprs>ար	<X>ներ	<Xprs>ար	<Xprs>եր	<Xprs>ար	<Xprs>եր	<X>իր	<X>իր	<Xprs>եր	<X>եր	<Xbasic>ներ	<Xprs>ար	<X>եր	<X>ար	<X>ար	<X>իր	<Xprs>եր	<Xprs>իր
prospective participle	<X>ելիք	<X>ելիք	<X>ելիք	<X>ելիք	<X>ուելիք	<X>ուելիք	<X>ալիք	<X>ալիք	<X>ելիք	<X>ելիք	<X>ցնելիք	<X>ցնելիք	<X>անելիք	<X>անելիք	<X>նելիք	<X>նելիք	<X>չելիք	<X>չելիք	<X>նալիք	<X>նալիք	<X>նելիք	<X>նելիք	<X>նելիք	<X>նալիք	<X>նելիք	<X>նալիք	<Xprs>ելիք	<Xprs>ալիք	<X>չելիք	<X>ելիք		<X>նալիք	<X>ելիք					<Xprs>ալիք	<Xprs>ալիք	<X>ալիք	<Xprs>ալիք	<X>ելիք	<X>ելիք	<Xprs>ալիք	<Xprs>ալիք	<X>նելիք	<Xprs>ալիք	<Xprs>ելիք	<Xprs>ալիք	<Xprs>ելիք	<X>ելիք	<X>ելիք	<Xprs>ելիք	<X>ելիք	<Xbasic>նելիք	<Xprs>ալիք	<X>նելիք	<X>ալիք	<X>ալիք	<X>ելիք	<Xprs>ելիք	<Xprs>ելիք
subject participle	<X>ող	<X>ող	<X>ող	<X>ող	<X>ուող	<X>ուող	<X>ացող	<X>ացող	<X>ող, <X>ուցող	<X>ող, <X>ուցող	<X>ցնող	<X>ցնող	<X>անող	<X>անող	<X>նող	<X>նող			<X>ցող	<X>ցող	<X>ուող	<X>նող, <X>ող	<X>նող	<X>նող	<X>նող	<X>նող	<Xprs>ող	<Xprs>ող	<X>չող	<X>ող	<X>ցող							<Xpst>ող	<Xpst>ող	<X>ացող	<Xpst>ող	<X>ող	<X>ող	<Xpst>ող	<Xpst>ող	<X>նող	<Xpst>ող	<Xprs>ող	<Xpst>ացող	<Xprs>ող	<X>ող	<X>ող	<Xprs>ող	<X>ող	<Xbasic>նող	<Xpst>ող	<X>նող	<X>ցող	<X>ացող	<X>ող	<Xprs>ող	<Xprs>ող
subjunctive past imperfective 1pl	<X>էինք	<X>էինք	<X>էինք	<X>էինք	<X>ուէինք	<X>ուէինք	<X>այինք	<X>այինք	<X>էինք, <X>ուինք	<X>էինք, <X>ուինք	<X>ցնէինք	<X>ցնէինք	<X>անէինք	<X>անէինք	<X>նէինք	<X>նէինք			<X>նայինք	<X>նայինք	<X>նէինք, <X>նուինք	<X>նէինք	<X>նէինք	<X>նայինք	<X>նէինք	<X>նայինք	<Xprs>էինք	<Xprs>այինք	<X>չէինք	<X>էինք	<X>նայինք	<X>նայինք		<X>էինք	<X>էինք	<X>այինք		<Xprs>այինք	<Xprs>այինք	<X>այինք	<Xprs>այինք	<X>էինք	<X>էինք	<Xprs>այինք	<Xprs>այինք	<X>նէինք	<Xprs>այինք	<Xprs>էինք	<Xprs>այինք	<Xprs>էինք	<X>էինք	<X>էինք	<Xprs>էինք	<X>էինք	<Xbasic>նէինք	<Xprs>այինք	<X>նէինք	<X>այինք	<X>այինք	<X>էինք	<Xprs>էինք	<Xprs>էինք
subjunctive past imperfective 1sg	<X>էի	<X>էի	<X>էի	<X>էի	<X>ուէի	<X>ուէի	<X>այի	<X>այի	<X>էի, <X>ուի	<X>էի, <X>ուի	<X>ցնէի	<X>ցնէի	<X>անէի	<X>անէի	<X>նէի	<X>նէի			<X>նայի	<X>նայի	<X>նէի, <X>նուի	<X>նէի	<X>նէի	<X>նայի	<X>նէի	<X>նայի	<Xprs>էի	<Xprs>այի	<X>չէի	<X>էի	<X>նայի	<X>նայի		<X>էի	<X>էի	<X>այի		<Xprs>այի	<Xprs>այի	<X>այի	<Xprs>այի	<X>էի	<X>էի	<Xprs>այի	<Xprs>այի	<X>նէի	<Xprs>այի	<Xprs>էի	<Xprs>այի	<Xprs>էի	<X>էի	<X>էի	<Xprs>էի	<X>էի	<Xbasic>նէի	<Xprs>այի	<X>նէի	<X>այի	<X>այի	<X>էի	<Xprs>էի	<Xprs>էի
subjunctive past imperfective 2pl	<X>էիք	<X>էիք	<X>էիք	<X>էիք	<X>ուէիք	<X>ուէիք	<X>այիք	<X>այիք	<X>էիք, <X>ուիք	<X>էիք, <X>ուիք	<X>ցնէիք	<X>ցնէիք	<X>անէիք	<X>անէիք	<X>նէիք	<X>նէիք			<X>նայիք	<X>նայիք	<X>նէիք, <X>նուիք	<X>նէիք	<X>նէիք	<X>նայիք	<X>նէիք	<X>նայիք	<Xprs>էիք	<Xprs>այիք	<X>չէիք	<X>էիք	<X>նայիք	<X>նայիք		<X>էիք	<X>էիք	<X>այիք		<Xprs>այիք	<Xprs>այիք	<X>այիք	<Xprs>այիք	<X>էիք	<X>էիք	<Xprs>այիք	<Xprs>այիք	<X>նէիք	<Xprs>այիք	<Xprs>էիք	<Xprs>այիք	<Xprs>էիք	<X>էիք	<X>էիք	<Xprs>էիք	<X>էիք	<Xbasic>նէիք	<Xprs>այիք	<X>նէիք	<X>այիք	<X>այիք	<X>էիք	<Xprs>էիք	<Xprs>էիք
subjunctive past imperfective 3pl	<X>էին	<X>էին	<X>էին	<X>էին	<X>ուէին	<X>ուէին	<X>ային	<X>ային	<X>էին, <X>ուին	<X>էին, <X>ուին	<X>ցնէին	<X>ցնէին	<X>անէին	<X>անէին	<X>նէին	<X>նէին			<X>նային	<X>նային	<X>նէին, <X>նուին	<X>նէին	<X>նէին	<X>նային	<X>նէին	<X>նային	<Xprs>էին	<Xprs>ային	<X>չէին	<X>էին	<X>նային	<X>նային		<X>էին	<X>էին	<X>ային		<Xprs>ային	<Xprs>ային	<X>ային	<Xprs>ային	<X>էին	<X>էին	<Xprs>ային	<Xprs>ային	<X>նէին	<Xprs>ային	<Xprs>էին	<Xprs>ային	<Xprs>էին	<X>էին	<X>էին	<Xprs>էին	<X>էին	<Xbasic>նէին	<Xprs>ային	<X>նէին	<X>ային	<X>ային	<X>էին	<Xprs>էին	<Xprs>էին
subjunctive past imperfective 3sg	<X>էիր	<X>էիր	<X>էիր	<X>էիր	<X>ուէիր	<X>ուէիր	<X>այիր	<X>այիր	<X>էիր, <X>ուիր	<X>էիր, <X>ուիր	<X>ցնէիր	<X>ցնէիր	<X>անէիր	<X>անէիր	<X>նէիր	<X>նէիր			<X>նայիր	<X>նայիր	<X>նէիր, <X>նուիր	<X>նէիր	<X>նէիր	<X>նայիր	<X>նէիր	<X>նայիր	<Xprs>էիր	<Xprs>այիր	<X>չէիր	<X>էիր	<X>նայիր	<X>նայիր		<X>էիր	<X>էիր	<X>այիր		<Xprs>այիր	<Xprs>այիր	<X>այիր	<Xprs>այիր	<X>էիր	<X>էիր	<Xprs>այիր	<Xprs>այիր	<X>նէիր	<Xprs>այիր	<Xprs>էիր	<Xprs>այիր	<Xprs>էիր	<X>էիր	<X>էիր	<Xprs>էիր	<X>էիր	<Xbasic>նէիր	<Xprs>այիր	<X>նէիր	<X>այիր	<X>այիր	<X>էիր	<Xprs>էիր	<Xprs>էիր
subjunctive past imperfective 3sg	<X>էր	<X>էր	<X>էր	<X>էր	<X>ուէր	<X>ուէր	<X>ար	<X>ար	<X>էր, <X>ուր	<X>էր, <X>ուր	<X>ցնէր	<X>ցնէր	<X>անէր	<X>անէր	<X>նէր	<X>նէր			<X>նար	<X>նար	<X>նէր, <X>նուր	<X>նէր	<X>նէր	<X>նար	<X>նէր	<X>նար	<Xprs>էր	<Xprs>ար	<X>չէր	<X>էր	<X>նար	<X>նար		<X>էր	<X>էր	<X>ար		<Xprs>ար	<Xprs>ար	<X>ար	<Xprs>ար	<X>էր	<X>էր	<Xprs>ար	<Xprs>ար	<X>նէր	<Xprs>ար	<Xprs>էր	<Xprs>ար	<Xprs>էր	<X>էր	<X>էր	<Xprs>էր	<X>էր	<Xbasic>նէր	<Xprs>ար	<X>նէր	<X>ար	<X>ար	<X>էր	<Xprs>էր	<Xprs>էր
subjunctive present 1pl	<X>ենք	<X>ենք	<X>ինք	<X>ինք	<X>ուինք	<X>ուինք	<X>անք	<X>անք	<X>ենք, <X>ունք	<X>ենք, <X>ունք	<X>ցնենք	<X>ցնենք	<X>անենք	<X>անենք	<X>նինք	<X>նինք			<X>նանք	<X>նանք	<X>նունք	<X>նունք	<X>նենք	<X>նանք	<X>նենք	<X>նանք	<Xprs>ենք	<Xprs>անք	<X>չինք	<X>ինք	<X>նանք	<X>նանք		<X>ինք	<X>ենք	<X>անք		<Xprs>անք	<Xprs>անք	<X>անք	<Xprs>անք	<X>ենք	<X>ենք	<Xprs>անք	<Xprs>անք	<X>նենք	<Xprs>անք	<Xprs>ենք	<Xprs>անք	<Xprs>ենք	<X>ինք	<X>ինք	<Xprs>ենք	<X>ենք	<Xbasic>նենք	<Xprs>անք	<X>նենք	<X>անք	<X>անք	<X>ինք	<Xprs>ենք	<Xprs>ինք
subjunctive present 1sg	<X>եմ	<X>եմ	<X>իմ	<X>իմ	<X>ուիմ	<X>ուիմ	<X>ամ	<X>ամ	<X>եմ, <X>ում	<X>եմ, <X>ում	<X>ցնեմ	<X>ցնեմ	<X>անեմ	<X>անեմ	<X>նիմ	<X>նիմ			<X>նամ	<X>նամ	<X>նում	<X>նում	<X>նեմ	<X>նամ	<X>նեմ	<X>նամ	<Xprs>եմ	<Xprs>ամ	<X>չիմ	<X>իմ	<X>նամ	<X>նամ		<X>իմ	<X>եմ	<X>ամ		<Xprs>ամ	<Xprs>ամ	<X>ամ	<Xprs>ամ	<X>եմ	<X>եմ	<Xprs>ամ	<Xprs>ամ	<X>նեմ	<Xprs>ամ	<Xprs>եմ	<Xprs>ամ	<Xprs>եմ	<X>իմ	<X>իմ	<Xprs>եմ	<X>եմ	<Xbasic>նեմ	<Xprs>ամ	<X>նեմ	<X>ամ	<X>ամ	<X>իմ	<Xprs>եմ	<Xprs>իմ
subjunctive present 2pl	<X>էք	<X>էք	<X>իք	<X>իք	<X>ուիք	<X>ուիք	<X>աք	<X>աք	<X>էք, <X>ուք	<X>էք, <X>ուք	<X>ցնէք	<X>ցնէք	<X>անէք	<X>անէք	<X>նիք	<X>նիք			<X>նաք	<X>նաք	<X>նուք	<X>նուք	<X>նէք	<X>նաք	<X>նէք	<X>նաք	<Xprs>էք	<Xprs>աք	<X>չիք	<X>իք	<X>նաք	<X>նաք		<X>իք	<X>էք	<X>աք		<Xprs>աք	<Xprs>աք	<X>աք	<Xprs>աք	<X>էք	<X>էք	<Xprs>աք	<Xprs>աք	<X>նէք	<Xprs>աք	<Xprs>էք	<Xprs>աք	<Xprs>էք	<X>իք	<X>իք	<Xprs>էք	<X>էք	<Xbasic>նէք	<Xprs>աք	<X>նէք	<X>աք	<X>աք	<X>իք	<Xprs>էք	<Xprs>իք
subjunctive present 2sg	<X>ես	<X>ես	<X>իս	<X>իս	<X>ուիս	<X>ուիս	<X>աս	<X>աս	<X>ես, <X>ուս	<X>ես, <X>ուս	<X>ցնես	<X>ցնես	<X>անես	<X>անես	<X>նիս	<X>նիս			<X>նաս	<X>նաս	<X>նուս	<X>նուս	<X>նես	<X>նաս	<X>նես	<X>նաս	<Xprs>ես	<Xprs>աս	<X>չիս	<X>իս	<X>նաս	<X>նաս		<X>իս	<X>ես	<X>աս		<Xprs>աս	<Xprs>աս	<X>աս	<Xprs>աս	<X>ես	<X>ես	<Xprs>աս	<Xprs>աս	<X>նես	<Xprs>աս	<Xprs>ես	<Xprs>աս	<Xprs>ես	<X>իս	<X>իս	<Xprs>ես	<X>ես	<Xbasic>նես	<Xprs>աս	<X>նես	<X>աս	<X>աս	<X>իս	<Xprs>ես	<Xprs>իս
subjunctive present 3pl	<X>են	<X>են	<X>ին	<X>ին	<X>ուին	<X>ուին	<X>ան	<X>ան	<X>են, <X>ուն	<X>են, <X>ուն	<X>ցնեն	<X>ցնեն	<X>անեն	<X>անեն	<X>նին	<X>նին			<X>նան	<X>նան	<X>նուն	<X>նուն	<X>նեն	<X>նան	<X>նեն	<X>նան	<Xprs>են	<Xprs>ան	<X>չին	<X>ին	<X>նան	<X>նան		<X>ին	<X>են	<X>ան		<Xprs>ան	<Xprs>ան	<X>ան	<Xprs>ան	<X>են	<X>են	<Xprs>ան	<Xprs>ան	<X>նեն	<Xprs>ան	<Xprs>են	<Xprs>ան	<Xprs>են	<X>ին	<X>ին	<Xprs>են	<X>են	<Xbasic>նեն	<Xprs>ան	<X>նեն	<X>ան	<X>ան	<X>ին	<Xprs>են	<Xprs>ին
subjunctive present 3sg	<X>է	<X>է	<X>ի	<X>ի	<X>ուի	<X>ուի	<X>այ	<X>այ	<X>է, <X>ու	<X>է, <X>ու	<X>ցնէ	<X>ցնէ	<X>անէ	<X>անէ	<X>նի	<X>նի			<X>նայ	<X>նայ	<X>նու	<X>նու	<X>նէ	<X>նայ	<X>նէ	<X>նայ	<Xprs>է	<Xprs>այ	<X>չի	<X>ի	<X>նայ	<X>նայ		<X>ի	<X>է	<X>այ		<Xprs>այ	<Xprs>այ	<X>այ	<Xprs>այ	<X>է	<X>է	<Xprs>այ	<Xprs>այ	<X>նէ	<Xprs>այ	<Xprs>է	<Xprs>այ	<Xprs>է	<X>ի	<X>ի	<Xprs>է	<X>է	<Xbasic>նէ	<Xprs>այ	<X>նէ	<X>այ	<X>այ	<X>ի	<Xprs>է	<Xprs>ի
causative infinitival	<X>եցնել	<X>եցնել	<X>եցնել	<X>եցնել			<X>ացնել	<X>ացնել											<X>ցնել	<X>ցնել																																										
